2019-09-07 00:00:01,031 INFO 3236 [egg-logrotator] agent logger reload: got log-reload message
2019-09-07 00:09:10,343 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\app\\web\\app\\shop42284557\\page\\Tab","stat":{"dev":47644930,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767149256,"size":0,"atimeMs":1567786150340.4858,"mtimeMs":1567782473158.608,"ctimeMs":1567782473158.608,"birthtimeMs":1567782250849.034,"atime":"2019-09-06T16:09:10.340Z","mtime":"2019-09-06T15:07:53.159Z","ctime":"2019-09-06T15:07:53.159Z","birthtime":"2019-09-06T15:04:10.849Z"},"remove":false,"isDirectory":true,"isFile":false}
2019-09-07 00:09:11,763 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\config\\manifest.json","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767149116,"size":733,"atimeMs":1567786151761.6672,"mtimeMs":1567786151761.6672,"ctimeMs":1567786151761.6672,"birthtimeMs":1567780499576.4924,"atime":"2019-09-06T16:09:11.762Z","mtime":"2019-09-06T16:09:11.762Z","ctime":"2019-09-06T16:09:11.762Z","birthtime":"2019-09-06T14:34:59.576Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:09:11,764 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\config\\manifest.json","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767149116,"size":733,"atimeMs":1567786151761.6672,"mtimeMs":1567786151761.6672,"ctimeMs":1567786151761.6672,"birthtimeMs":1567780499576.4924,"atime":"2019-09-06T16:09:11.762Z","mtime":"2019-09-06T16:09:11.762Z","ctime":"2019-09-06T16:09:11.762Z","birthtime":"2019-09-06T14:34:59.576Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:09:33,597 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\app\\web\\component\\Grid\\main.vue","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":3096224743862232,"size":466,"atimeMs":1567786173576.8079,"mtimeMs":1567786173578.8088,"ctimeMs":1567786173578.8088,"birthtimeMs":1567785904691.8306,"atime":"2019-09-06T16:09:33.577Z","mtime":"2019-09-06T16:09:33.579Z","ctime":"2019-09-06T16:09:33.579Z","birthtime":"2019-09-06T16:05:04.692Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:09:33,598 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\app\\web\\component\\Grid\\main.vue","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":3096224743862232,"size":466,"atimeMs":1567786173581.8083,"mtimeMs":1567786173581.8083,"ctimeMs":1567786173581.8083,"birthtimeMs":1567785904691.8306,"atime":"2019-09-06T16:09:33.582Z","mtime":"2019-09-06T16:09:33.582Z","ctime":"2019-09-06T16:09:33.582Z","birthtime":"2019-09-06T16:05:04.692Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:09:35,694 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\config\\manifest.json","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767149116,"size":733,"atimeMs":1567786175691.1587,"mtimeMs":1567786175691.1587,"ctimeMs":1567786175691.1587,"birthtimeMs":1567780499576.4924,"atime":"2019-09-06T16:09:35.691Z","mtime":"2019-09-06T16:09:35.691Z","ctime":"2019-09-06T16:09:35.691Z","birthtime":"2019-09-06T14:34:59.576Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:09:35,695 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\config\\manifest.json","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767149116,"size":733,"atimeMs":1567786175693.1582,"mtimeMs":1567786175693.1582,"ctimeMs":1567786175693.1582,"birthtimeMs":1567780499576.4924,"atime":"2019-09-06T16:09:35.693Z","mtime":"2019-09-06T16:09:35.693Z","ctime":"2019-09-06T16:09:35.693Z","birthtime":"2019-09-06T14:34:59.576Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:10:56,695 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\app\\web\\app\\shop42284557\\page\\Tab\\Home\\main.vue","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767149268,"size":544,"atimeMs":1567786256365.0579,"mtimeMs":1567786256365.0579,"ctimeMs":1567786256365.0579,"birthtimeMs":1567782495086.504,"atime":"2019-09-06T16:10:56.365Z","mtime":"2019-09-06T16:10:56.365Z","ctime":"2019-09-06T16:10:56.365Z","birthtime":"2019-09-06T15:08:15.087Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:10:56,696 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\app\\web\\app\\shop42284557\\page\\Tab\\Home\\main.vue","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767149268,"size":544,"atimeMs":1567786256365.0579,"mtimeMs":1567786256365.0579,"ctimeMs":1567786256365.0579,"birthtimeMs":1567782495086.504,"atime":"2019-09-06T16:10:56.365Z","mtime":"2019-09-06T16:10:56.365Z","ctime":"2019-09-06T16:10:56.365Z","birthtime":"2019-09-06T15:08:15.087Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:10:59,304 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\config\\manifest.json","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767149116,"size":733,"atimeMs":1567786259302.311,"mtimeMs":1567786259302.311,"ctimeMs":1567786259302.311,"birthtimeMs":1567780499576.4924,"atime":"2019-09-06T16:10:59.302Z","mtime":"2019-09-06T16:10:59.302Z","ctime":"2019-09-06T16:10:59.302Z","birthtime":"2019-09-06T14:34:59.576Z"},"remove":false,"isDirectory":false,"isFile":true}
